0.04549958927582217,0.29966293348415524,0.08749579388553883,-0.021926078493204562,-0.026756051862796,-0.22605597016198464,0.015052411870521698
0.06473852039933865,0.5921380078464065,-0.045032153099206766,-0.012336612329034824,-0.286323306864428,-0.5792732004444402,0.14709198725259048
0.07668643657859799,0.6949017790222841,-0.0034046128249779622,-0.013690141264888933,-0.37103635626464226,-0.77912193052487,0.19312606462363352
0.0942753345176401,0.5642032277426066,0.07938139473405387,0.03485709356973305,-0.3678641651601304,-0.8413114298420321,0.1631901277856194
0.09518406721974121,0.697162858275815,0.14351963083624517,0.025039223187336992,-0.3868453004582004,-0.9092850086823343,0.15441467140941428
0.06990919926164298,0.5815299981130706,0.13840786421626272,0.004469570706741449,-0.2763253492122945,-0.5641098335697131,0.05816389853793963
0.06149239262804933,0.6244876213805535,0.1335224825874909,-0.026345682556166705,-0.24384883494849105,-0.5064837283655422,0.05770348945038217
0.04286608688273796,0.5618566808551639,0.02385936347027659,-0.00727399604445203,-0.2026698639814167,-0.32198330404889863,0.027282621246872474
0.027235254162842334,0.20798378519890542,0.010239727414396315,0.023460988189141507,-0.08877523814500021,-0.07864218647157764,-0.04272867638861619
0.028445800648038522,0.09072126077800789,0.06749451119796271,0.022032907401789634,-0.13983951056418,-0.11838114245599864,-0.037765793420621314
0.03419343506078483,0.43234027501361527,0.13853387997653233,-0.013639514068628199,-0.3796042835779824,-0.3427250608719564,0.003335596205007507
0.002095557130291208,0.5995695287317433,0.10119308512409732,-0.006257589422119472,-0.4994498771421959,-0.3947602817529675,0.01099904291182574
-0.04239795617931084,0.7399876295471228,0.09966265609258587,0.0029388042052555796,-0.513038307027302,-0.4787046756348522,0.01017271954996779
-0.12705277085121294,0.7811817064756409,0.046997035464835454,-0.01761591028468723,-0.40403895904478054,-0.3849049800348424,-0.007907524343746863
-0.20804079336782727,0.5379982349341913,0.0941950476356372,0.009298555777299315,-0.18662835575690673,-0.1993191983020964,-0.08901385243042848
-0.2804215409188777,0.39584551340141594,0.2467986979863022,-0.006263888033518149,-0.1563435759895114,-0.16711496784523897,-0.1407746489411689
-0.36767511823760424,0.6848506557259426,0.35267640207369816,-0.05346471135318859,-0.3590575646600172,-0.28985694043961124,-0.1348471276032634
-0.5107147112722247,0.9378437812128979,0.4075680199762345,-0.09955489218351492,-0.5435429652637904,-0.25000052304788195,-0.15150583215778313
-0.7156613102398469,0.8909261082392761,0.523073087923427,-0.1724678122855925,-0.6513975257575403,0.012888727147854412,-0.219264558534091
-0.967272567101261,1.2459526324140984,0.5800863947475171,-0.3424883182760236,-0.9144183534874272,-0.08948081978761735,-0.12941038536258764
-1.2415803892911241,1.2299146795839258,0.7698402018239996,-0.39112713974728425,-0.9887249616427729,-0.16316223785960904,-0.11815072258634718
-1.5656680443613773,0.9758296294730777,1.1604866623847854,-0.45206197549309807,-1.0559222914631337,-0.11202703774815478,-0.181841434209144
-1.9523005655546102,1.0568557811505583,1.5180974340243698,-0.5665193006648623,-1.292157813103672,-0.2088951811192395,-0.16503319773043146
-2.3921219113822625,0.8642896024213689,2.052728115088911,-0.6977894182378023,-1.3602631379856733,-0.15663564302559332,-0.23165624950477803
-2.897903557795404,0.7461637464459283,2.5613248152411696,-0.8640927656453958,-1.3789509606944832,-0.05516393120328367,-0.3119180781435631
-3.456645997577668,0.880396038142137,2.9231399458924234,-1.095614025279174,-1.5968979387062765,-0.17061021808211443,-0.27756034659988654
-4.07047420053331,0.7689678907458619,3.3158812213464888,-1.3226946903858567,-1.7184929601548924,-0.18657391585156163,-0.28295804976199446
-4.730138483946052,0.4550483694128121,3.8253812130728977,-1.5928683506831962,-1.8045098828863597,-0.04559490855757911,-0.364152765466735
-5.413682988545025,0.14291649848067267,4.397345626963742,-1.8343414481755236,-2.008162904062275,0.06117217724785265,-0.47306395466426826
-6.1136705369389865,-0.45009164081618724,5.026765109790392,-2.0592718851788074,-2.154886066891191,0.11856571827172913,-0.5748280395364675
-6.82063759656652,-1.1110724460026233,5.784588653153181,-2.2671623402779626,-2.1659084704405682,0.47293518181574556,-0.8317902016328511
-7.505207320991495,-1.8713161327145866,6.337891563176591,-2.439973142333016,-2.257253471847814,0.7839541142534587,-1.0251976284509037
-8.126394835671576,-2.873415690048354,6.890151337044296,-2.629063871549082,-2.256373232124901,1.2649599588500149,-1.2764750496921113
-8.673890671985875,-4.003731456682612,7.3075251689260154,-2.8309248502966824,-2.2646209684497007,1.7300873077123724,-1.5111035141619915
-9.135178271916903,-5.1824816422305835,7.452886980610049,-2.9816417282950933,-2.2596062070572938,2.176022278545213,-1.7238314311779779
-9.52562792765765,-6.199467031939459,7.324986708651077,-3.1163560863504856,-2.364578374234192,2.6249567671285297,-1.8782044160897557
-9.814226261184576,-6.765336067716861,6.99738219138271,-3.2448363969746428,-2.5859040380817184,3.011979195914271,-2.0088770737764197
-9.976825477931794,-7.280249579427883,6.583351279485366,-3.343562260070163,-2.7950751603449593,3.3033199087924507,-2.1233047975666235
-10.015827598410377,-7.754544295476965,6.230982298329559,-3.407604720566397,-2.9221505758613713,3.5060032678042177,-2.260987363755559
-9.97797561861588,-8.010044318334325,5.754824822981731,-3.4562771973500652,-3.073548086914253,3.5965525028007352,-2.3713797961612313
-9.83487941228355,-8.184082681298918,5.159979250508951,-3.387695294235373,-3.106623979417771,3.401549777366738,-2.4581093741359297
-9.644689241396035,-8.302086526310248,4.627817270079728,-3.2781167797469433,-3.1016559935658865,3.4586891128322095,-2.6488791397394067
-9.415417924348542,-7.909594510539142,3.80688452262949,-3.1287968518936475,-3.3480346960799094,3.0475523259171924,-2.6351814178284014
-9.183130068526227,-7.5988394816932106,3.088564820081525,-2.883763663246267,-3.3767220346779867,2.8927609829217222,-2.7503149576909562
-8.973912962622258,-7.292593670886273,2.472270955396823,-2.5616789694808118,-3.1508010310079246,2.682690564540794,-2.877852198366469
-8.80481899401209,-6.931802466284295,1.6648515602680451,-2.1176864485646867,-2.792021211631884,2.5027295668087897,-3.003442793110751
-8.699392349602586,-6.686462529818872,0.7035198643022431,-1.5575698275147598,-2.3124409095103555,2.1430907279951774,-3.042848625274843
-8.669496585823195,-6.581476290658427,-0.2577450411893534,-0.9241531150351594,-1.6304361498847464,2.1268437864677865,-3.223360214929796
-8.705005605320986,-6.4875697091715345,-1.4447179210842807,-0.23189220815900113,-1.0895283113370735,1.7235278175815196,-3.2138269716499437
-8.812318313907847,-6.345084729591878,-2.8158936052074868,0.6267342657383213,-0.4209711931652942,1.4125300947832993,-3.28415340785892
-8.89244398040731,-6.6390455503044095,-4.344111004259339,1.6279005198970593,0.38731225966229554,1.060241108869207,-3.349559119175895
-8.81297822463957,-7.261872198165825,-6.307655412754483,2.8148571687197594,1.0601174335801953,0.5661565495968452,-3.3231990113695344
-8.454858837659222,-8.177463841625116,-8.519790715464282,4.1118640382089415,1.7281171298260822,0.25265900866828694,-3.2994907314477473
-7.663364856925007,-9.269605292524087,-10.93661952691429,5.563297546729281,2.6219240462354607,0.22178301430844005,-3.4168642813984205
-6.3904143030522125,-10.374759695491537,-13.5353281119231,7.1068336458167956,3.439160466628407,0.025473590212108377,-3.4470424994759856
-4.7291392283448195,-11.15048811245629,-16.360041278607618,8.752034504089567,4.283459669117338,0.06159671498044528,-3.527500336643911
